,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
2114,2020-08-15,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2115,2020-08-15,passenger,0,267,267,266,267,267,267,267,267,267,267,267,267
2116,2020-08-15,passenger,1,71,71,68,71,71,71,71,71,71,71,71,71
2117,2020-08-16,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2118,2020-08-16,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2119,2020-08-16,passenger,0,327,327,327,327,327,327,327,327,327,327,327,327
2120,2020-08-16,passenger,1,87,87,87,87,87,87,87,87,87,87,87,87
2121,2020-08-17,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2122,2020-08-17,passenger,0,315,315,315,315,315,315,315,315,315,315,315,315
2123,2020-08-17,passenger,1,107,107,107,107,107,107,107,107,107,107,107,107
2124,2020-08-18,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2125,2020-08-18,passenger,0,256,256,256,256,256,256,256,256,256,256,256,256
2126,2020-08-18,passenger,1,99,99,99,99,99,99,99,99,99,99,99,99
2127,2020-08-19,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2128,2020-08-19,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
2129,2020-08-19,passenger,1,103,103,102,103,103,103,103,103,103,103,103,103
2130,2020-08-20,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
2131,2020-08-20,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2132,2020-08-20,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
2133,2020-08-20,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
2134,2020-08-21,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
2135,2020-08-21,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2136,2020-08-21,passenger,0,308,308,308,308,308,308,308,308,308,308,308,308
2137,2020-08-21,passenger,1,108,108,108,108,108,108,108,108,108,108,108,108
2138,2020-08-22,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2139,2020-08-22,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2140,2020-08-22,passenger,0,296,296,296,296,296,296,296,296,296,296,296,296
2141,2020-08-22,passenger,1,80,80,78,80,80,80,80,80,80,80,80,80
2142,2020-08-23,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
2143,2020-08-23,passenger,0,313,313,313,313,313,313,313,313,313,313,313,313
2144,2020-08-23,passenger,1,85,85,85,85,85,85,85,85,85,85,85,85
2145,2020-08-24,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
2146,2020-08-24,passenger,0,308,308,306,308,308,308,308,308,308,308,308,308
2147,2020-08-24,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
2148,2020-08-25,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2149,2020-08-25,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2150,2020-08-25,passenger,0,255,255,255,255,255,255,255,255,255,255,255,255
2151,2020-08-25,passenger,1,95,95,95,95,95,95,95,95,95,95,95,95
2152,2020-08-26,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2153,2020-08-26,passenger,0,260,260,260,260,260,260,260,260,260,260,260,260
2154,2020-08-26,passenger,1,97,97,93,97,97,97,97,97,97,97,97,97
2155,2020-08-27,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2156,2020-08-27,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2157,2020-08-27,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
2158,2020-08-27,passenger,1,112,112,112,112,112,112,112,112,112,112,112,112
2159,2020-08-28,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2160,2020-08-28,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2161,2020-08-28,passenger,0,305,305,305,305,305,305,305,305,305,305,305,305
2162,2020-08-28,passenger,1,112,112,112,112,112,112,112,112,112,112,112,112
2163,2020-08-29,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2164,2020-08-29,passenger,0,295,295,295,295,295,295,295,295,295,295,295,295
2165,2020-08-29,passenger,1,79,79,79,79,79,79,79,79,79,79,79,79
2166,2020-08-30,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2167,2020-08-30,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
2168,2020-08-30,passenger,0,295,295,295,295,295,295,295,295,295,295,295,295
2169,2020-08-30,passenger,1,86,86,86,86,86,86,86,86,86,86,86,86
2170,2020-08-31,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
2171,2020-08-31,passenger,0,307,307,307,307,307,307,307,307,307,307,307,307
2172,2020-08-31,passenger,1,145,145,145,145,145,145,145,145,145,145,145,145
2173,2020-09-01,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2174,2020-09-01,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2175,2020-09-01,passenger,0,277,277,277,277,277,277,277,277,277,277,277,277
2176,2020-09-01,passenger,1,129,129,129,129,129,129,129,129,129,129,129,129
2177,2020-09-02,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
2178,2020-09-02,passenger,0,314,314,313,314,314,314,314,314,314,314,314,314
2179,2020-09-02,passenger,1,128,128,128,128,128,128,128,128,128,128,128,128
2180,2020-09-03,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
2181,2020-09-03,passenger,0,316,316,316,316,316,316,316,316,316,316,316,316
2182,2020-09-03,passenger,1,146,146,146,146,146,146,146,146,146,146,146,146
2183,2020-09-04,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2184,2020-09-04,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2185,2020-09-04,passenger,0,336,336,336,336,336,336,336,336,336,336,336,336
2186,2020-09-04,passenger,1,153,153,153,153,153,153,153,153,153,153,153,153
2187,2020-09-05,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2188,2020-09-05,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2189,2020-09-05,passenger,0,344,344,344,344,344,344,344,344,344,344,344,344
2190,2020-09-05,passenger,1,98,98,98,98,98,98,98,98,98,98,98,98
2191,2020-09-06,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2192,2020-09-06,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
2193,2020-09-06,passenger,0,346,346,346,346,346,346,346,346,346,346,346,346
2194,2020-09-06,passenger,1,98,98,95,98,98,98,98,98,98,98,98,98
2195,2020-09-07,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2196,2020-09-07,passenger,0,323,323,323,323,323,323,323,323,323,323,323,323
2197,2020-09-07,passenger,1,142,142,142,142,142,142,142,142,142,142,142,142
2198,2020-09-08,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2199,2020-09-08,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
2200,2020-09-08,passenger,0,274,274,274,274,274,274,274,274,274,274,274,274
2201,2020-09-08,passenger,1,118,118,118,118,118,118,118,118,118,118,118,118
2202,2020-09-09,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
2203,2020-09-09,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
2204,2020-09-09,passenger,0,295,295,295,295,295,295,295,295,295,295,295,295
2205,2020-09-09,passenger,1,125,125,125,125,125,125,125,125,125,125,125,125
2206,2020-09-10,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2207,2020-09-10,passenger,0,306,306,306,306,306,306,306,306,306,306,306,306
2208,2020-09-10,passenger,1,127,127,127,127,127,127,127,127,127,127,127,127
2209,2020-09-11,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2210,2020-09-11,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2211,2020-09-11,passenger,0,332,332,332,332,332,332,332,332,332,332,332,332
2212,2020-09-11,passenger,1,142,142,142,142,142,142,142,142,142,142,142,142
2213,2020-09-12,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2214,2020-09-12,passenger,0,319,319,319,319,319,319,319,319,319,319,319,319
2215,2020-09-12,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
2216,2020-09-13,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2217,2020-09-13,passenger,0,322,322,320,322,322,322,322,322,322,322,322,322
2218,2020-09-13,passenger,1,106,106,106,106,106,106,106,106,106,106,106,106
2219,2020-09-14,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
2220,2020-09-14,passenger,0,320,320,320,320,320,320,320,320,320,320,320,320
2221,2020-09-14,passenger,1,136,136,136,136,136,136,136,136,136,136,136,136
2222,2020-09-15,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
2223,2020-09-15,passenger,0,266,266,266,266,266,266,266,266,266,266,266,266
2224,2020-09-15,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
2225,2020-09-16,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2226,2020-09-16,passenger,0,297,297,297,297,297,297,297,297,297,297,297,297
2227,2020-09-16,passenger,1,119,119,119,119,119,119,119,119,119,119,119,119
2228,2020-09-17,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2229,2020-09-17,passenger,0,311,311,311,311,311,311,311,311,311,311,311,311
2230,2020-09-17,passenger,1,132,132,132,132,132,132,132,132,132,132,132,132
2231,2020-09-18,cargo,0,22,22,22,22,22,22,22,22,22,22,22,22
2232,2020-09-18,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2233,2020-09-18,passenger,0,330,330,328,330,330,330,330,330,330,330,330,330
2234,2020-09-18,passenger,1,151,151,151,151,151,151,151,151,151,151,151,151
2235,2020-09-19,cargo,0,22,22,22,22,22,22,22,22,22,22,22,22
2236,2020-09-19,passenger,0,322,322,321,322,322,322,322,322,322,322,322,322
2237,2020-09-19,passenger,1,101,101,101,101,101,101,101,101,101,101,101,101
2238,2020-09-20,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2239,2020-09-20,passenger,0,327,327,327,327,327,327,327,327,327,327,327,327
2240,2020-09-20,passenger,1,103,103,103,103,103,103,103,103,103,103,103,103
2241,2020-09-21,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2242,2020-09-21,cargo,1,4,4,3,4,4,4,4,4,4,4,4,4
2243,2020-09-21,passenger,0,313,313,313,313,313,313,313,313,313,313,313,313
2244,2020-09-21,passenger,1,128,128,128,128,128,128,128,128,128,128,128,128
2245,2020-09-22,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
2246,2020-09-22,passenger,0,259,259,259,259,259,259,259,259,259,259,259,259
2247,2020-09-22,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
2248,2020-09-23,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
2249,2020-09-23,passenger,0,290,290,289,290,290,290,290,290,290,290,290,290
2250,2020-09-23,passenger,1,124,124,124,124,124,124,124,124,124,124,124,124
2251,2020-09-24,cargo,0,21,21,21,21,21,21,21,21,21,21,21,21
2252,2020-09-24,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
2253,2020-09-24,passenger,0,291,291,291,291,291,291,291,291,291,291,291,291
2254,2020-09-24,passenger,1,141,141,141,141,141,141,141,141,141,141,141,141
2255,2020-09-25,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2256,2020-09-25,cargo,1,4,4,4,4,4,4,4,4,4,4,4,4
2257,2020-09-25,passenger,0,331,331,331,331,331,331,331,331,331,331,331,331
2258,2020-09-25,passenger,1,144,144,144,144,144,144,144,144,144,144,144,144
2259,2020-09-26,cargo,0,22,22,22,22,22,22,22,22,22,22,22,22
2260,2020-09-26,passenger,0,307,307,307,307,307,307,307,307,307,307,307,307
2261,2020-09-26,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
2262,2020-09-27,cargo,0,20,20,20,20,20,20,20,20,20,20,20,20
2263,2020-09-27,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
2264,2020-09-27,passenger,0,311,311,311,311,311,311,311,311,311,311,311,311
2265,2020-09-27,passenger,1,103,103,103,103,103,103,103,103,103,103,103,103
2266,2020-09-28,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
2267,2020-09-28,passenger,0,290,290,290,290,290,290,290,290,290,290,290,290
2268,2020-09-28,passenger,1,133,133,133,133,133,133,133,133,133,133,133,133
2269,2020-09-29,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
2270,2020-09-29,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
2271,2020-09-29,passenger,0,252,252,252,252,252,252,252,252,252,252,252,252
2272,2020-09-29,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
2273,2020-09-30,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
2274,2020-09-30,passenger,0,266,266,266,266,266,266,266,266,266,266,266,266
2275,2020-09-30,passenger,1,126,126,126,126,126,126,126,126,126,126,126,126
